0.85,-0.783333333333
0.845041666667,-0.783333333333
0.838666666667,-0.783333333333
0.831125,-0.783333333333
0.822666666667,-0.783333333333
0.813541666667,-0.783333333333
0.804,-0.783333333333
0.794291666667,-0.783333333333
0.784666666667,-0.783333333333
0.775375,-0.783333333333
0.766666666667,-0.783333333333
0.766666666667,-0.783333333333
0.758333333333,-0.783295833333
0.75,-0.7832
0.741666666667,-0.783070833333
0.733333333333,-0.782933333333
0.725,-0.7828125
0.716666666667,-0.782733333333
0.708333333333,-0.782720833333
0.7,-0.7828
0.691666666667,-0.782995833333
0.683333333333,-0.783333333333
0.683333333333,-0.783333333333
0.6749625,-0.783829166667
0.666533333333,-0.784466666667
0.658070833333,-0.785220833333
0.6496,-0.786066666667
0.641145833333,-0.786979166667
0.632733333333,-0.787933333333
0.6243875,-0.788904166667
0.616133333333,-0.789866666667
0.607995833333,-0.790795833333
0.6,-0.791666666667
0.6,-0.791666666667
0.592125,-0.792425
0.584333333333,-0.793066666667
0.576625,-0.793641666667
0.569,-0.7942
0.561458333333,-0.794791666667
0.554,-0.795466666667
0.546625,-0.796275
0.539333333333,-0.797266666667
0.532125,-0.798491666667
0.525,-0.8
0.525,-0.8
0.517958333333,-0.80175
0.511,-0.803666666667
0.504125,-0.80575
0.497333333333,-0.808
0.490625,-0.810416666667
0.484,-0.813
0.477458333333,-0.81575
0.471,-0.818666666667
0.464625,-0.82175
0.458333333333,-0.825
0.458333333333,-0.825
0.4521625,-0.828566666667
0.446133333333,-0.832533333333
0.440220833333,-0.8368
0.4344,-0.841266666667
0.428645833333,-0.845833333333
0.422933333333,-0.8504
0.4172375,-0.854866666667
0.411533333333,-0.859133333333
0.405795833333,-0.8631
0.4,-0.866666666667
0.4,-0.866666666667
0.394166666667,-0.869729166667
0.388333333333,-0.872333333333
0.3825,-0.874604166667
0.376666666667,-0.876666666667
0.370833333333,-0.878645833333
0.365,-0.880666666667
0.359166666667,-0.882854166667
0.353333333333,-0.885333333333
0.3475,-0.888229166667
0.341666666667,-0.891666666667
0.341666666667,-0.891666666667
0.335758333333,-0.895691666667
0.329733333333,-0.9002
0.323641666667,-0.905091666667
0.317533333333,-0.910266666667
0.311458333333,-0.915625
0.305466666667,-0.921066666667
0.299608333333,-0.926491666667
0.293933333333,-0.9318
0.288491666667,-0.936891666667
0.283333333333,-0.941666666667
0.283333333333,-0.941666666667
0.278454166667,-0.946095833333
0.2738,-0.950266666667
0.269345833333,-0.954254166667
0.265066666667,-0.958133333333
0.2609375,-0.961979166667
0.256933333333,-0.965866666667
0.253029166667,-0.969870833333
0.2492,-0.974066666667
0.245420833333,-0.978529166667
0.241666666667,-0.983333333333
0.241666666667,-0.983333333333
0.237920833333,-0.988454166667
0.2342,-0.9938
0.230529166667,-0.999345833333
0.226933333333,-1.00506666667
0.2234375,-1.0109375
0.220066666667,-1.01693333333
0.216845833333,-1.02302916667
0.2138,-1.0292
0.210954166667,-1.03542083333
0.208333333333,-1.04166666667
0.208333333333,-1.04166666667
0.205991666667,-1.04799583333
0.203933333333,-1.05446666667
0.202108333333,-1.06105416667
0.200466666667,-1.06773333333
0.198958333333,-1.07447916667
0.197533333333,-1.08126666667
